"CNPJ","NOME_DA_INSTITUIÇÃO","SEGMENTO","ENDEREÇO","COMPLEMENTO","BAIRRO","CEP","MUNICÍPIO","UF","DDD","FONE","ENDEREÇO_ELETRÔNICO","SÍTIO_NA_INTERNET","ano","mes","tipo"
"58506221.000000","TENDÊNCIA CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS LTDA.","Sociedades Corretoras de TVM","AV. BRIGADEIRO FARIA LIMA, 2092 - 20. ANDAR",NA,"JARDIM PAULISTANO","1452002.000000","SAO PAULO","SP","11.000000","38185000.000000","LKRYSS@EVADIN.COM.BR","WWW.TENDÊNCIA.COM.BR","2007","10","sociedades"
"59281253.000000","UBS PACTUAL SERVIÇOS FINANCEIROS S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS"," Sociedades Distribuidoras de TVM","PRAIA DE BOTAFOGO, 501 - TORRE CORCOVADO","5º ANDAR - PARTE","BOTAFOGO","22250040.000000","RIO DE JANEIRO","RJ","21.000000","25149600.000000","FERNANDA.JORGE@UBS.COM",NA,"2007","10","sociedades"
"59615005.000000","PATAÇÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","RUA XV DE NOVEMBRO, 229, SOBRELOJA",NA,"CENTRO","18010081.000000","SOROCABA","SP","15.000000","32244040.000000","PATACAO@PATACAODTVM.COM.BR","WWW.PATACAODTVM.COM.BR","2007","10","sociedades"
"59987370.000000","ASB S/A - CREDITO, FINANCIAMENTO E INVESTIMENTO"," Sociedades de Crédito  Financiamento e Investimento","RUA ÁLVARO DE CARVALHO, 220","LOJA 2","CENTRO","88010040.000000","FLORIANOPOLIS","SC","71.000000","33194436.000000","EBACELAR@PRESTADOR.ASB.COM.BR",NA,"2007","10","sociedades"
"60582608.000000","RURAL LEASING S.A. ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","RUA RIO DE JANEIRO, 927 - 14. ANDAR",NA,"CENTRO","30160914.000000","BELO HORIZONTE","MG","31.000000","21265587.000000",NA,NA,"2007","10","sociedades"
"60779196.000000","CREFISA S.A.-CREDITO, FINANCIAMENTO E INVESTIMENTOS"," Sociedades de Crédito  Financiamento e Investimento","RUA CANADÁ, 387",NA,"JARDIM AMÉRICA","1436000.000000","SAO PAULO","SP","11.000000","38976200.000000","LEILA@LEILAPEREIRA.COM.BR","WWW.CREFISA.COM.BR","2007","10","sociedades"
"60783503.000000","SAFRA CORRETORA DE VALORES E CAMBIO LTDA.","Sociedades Corretoras de TVM","AVENIDA PAULISTA, 2100",NA,"CERQUEIRA CESAR","1310930.000000","SAO PAULO","SP","11.000000","31757309.000000","SJTS@SAFRA.COM.BR","WWW.SAFRA.COM.BR","2007","10","sociedades"
"60814209.000000","LAETA S/A DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS"," Sociedades Distribuidoras de TVM","AV DR CARDOSO DE MELO,1666 - 1 ANDAR",NA,"VILA OLIMPIA","4548005.000000","SAO PAULO","SP","11.000000","38499033.000000","LAETA@LAETA.COM.BR",NA,"2007","10","sociedades"
"60872983.000000","BMW LEASING DO BRASIL S.A. - ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","AV.MAJOR SYLVIO DE MAGALHÃES PADILHA, 5.200","TÉRREO PARTE","MORUMBI","5693000.000000","SAO PAULO","SP","11.000000","55040564.000000","SIDNEY.MARTINSBMW.COM.BR","WWW.FS.COM.BR","2007","10","sociedades"
"60889144.000000","BRASCAN S.A.CORRETORA DE TITULOS E VALORES","Sociedades Corretoras de TVM","AV. ALMIRANTE BARROSO 52","30º ANDAR (PARTE)","CENTRO","20031000.000000","RIO DE JANEIRO","RJ","21.000000","32313000.000000","CSARAIVA@BANCOBRASCAN.COM.BR","WWW.BRASCANCTV.COM.BR","2007","10","sociedades"
"60898608.000000","BANCRED S/A - CREDITO, FINANCIAMENTO E INVESTIMENTO"," Sociedades de Crédito  Financiamento e Investimento","AV. PRESIDENTE WILSON, Nº 231","24º ANDAR - PARTE","CENTRO","20030021.000000","RIO DE JANEIRO","RJ","21.000000","38614100.000000","LUISFELIPPE@BCSUL.COM.BR","WWW.BCSUL.COM.BR","2007","10","sociedades"
"60925989.000000","DOMINIO SA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS"," Sociedades Distribuidoras de TVM","AV BRIGADEIRO LUIS ANTONIO 2344 5 ANDAR","CJ 55 E 56","JARDIM PAULISTA","1402000.000000","SAO PAULO","SP","11.000000","32833222.000000","DOMINIODTVM@DOMINIODTVM.COM.BR","WWW.DOMINIODTVM.COM.BR","2007","10","sociedades"
"61194353.000000","ITAU CORRETORA DE VALORES S/A","Sociedades Corretoras de TVM","AV. HUGO BEOLCHI, 900","15º ANDAR","VILA GUARANI","4310030.000000","SAO PAULO","SP","11.000000","50198101.000000",NA,NA,"2007","10","sociedades"
"61384004.000000","COIN-DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","AV.BRIGADEIRO FARIA LIMA, 1461","10 ANDAR","JARDIM PAULISTANO","1452002.000000","SAO PAULO","SP","11.000000","30354141.000000","RMCSA@RMC.COM.BR","HTTP://WWW.RMC.COM.BR","2007","10","sociedades"
"61510574.000000","SANTANDER S.A. - CORRETORA DE CÂMBIO E TÍTULOS","Sociedades Corretoras de TVM","RUA HUNGRIA, 1400",NA,"JARDIM EUROPA","1455000.000000","SAO PAULO","SP","11.000000","56357174.000000","JURIDSOCIETARIO@SANTANDERBANESPA.COM.BR","WWW.SANTANDERBANESPA.COM.BR","2007","10","sociedades"
"61668117.000000","SOCIETE GENERALE S.A. CORRETORA DE CÂMBIO, TÍTULOS E VALORES MOBILIÁRIOS","Sociedades Corretoras de TVM","AVENIDA PAULISTA, 2300  9 ANDAR CONJS. 91-93",NA,"CERQUEIRA CESAR","1310300.000000","SAO PAULO","SP","11.000000","32178000.000000",NA,NA,"2007","10","sociedades"
"61679874.000000","BANEX DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","AV. BRIG. FARIA LIMA, 1461, CJ. 81","TORRE SUL","JD. PAULISTANO","1452002.000000","SAO PAULO","SP","11.000000","40828900.000000","ARONE@BANEX.COM.BR","WWW.BANEX.COM.BR","2007","10","sociedades"
"61688131.000000","BALUARTE S/A CORRETORA DE CAMBIO"," Sociedades Corretoras de Câmbio","RUA DR. MIGUEL COUTO , Nº 53","6º ANDAR","CENTRO","1008010.000000","SAO PAULO","SP","11.000000","32412288.000000","BALUARTE@BALUARTECAMBIO.COM.BR","WWW.BALUARTECAMBIO.COM.BR","2007","10","sociedades"
"61723847.000000","MAGLIANO S/A CORRETORA DE CAMBIO E VALORES MOBILIARIOS","Sociedades Corretoras de TVM","RUA BELA CINTRA, 986 - 2. ANDAR",NA,"CERQ. CESAR","1415000.000000","SAO PAULO","SP","11.000000","31230855.000000","MAURICIO@MAGLIANO.COM.BR","WWW.MAGLIANO.COM.BR","2007","10","sociedades"
"61729133.000000","TALARICO - CORRETORA DE CAMBIO E TITULOS MOBILIARIOS LTDA","Sociedades Corretoras de TVM","R BOA VISTA, 230-5 E 6 ANDS CJTOS. 501/502 E 601",NA,"CENTRO","1014000.000000","SAO PAULO","SP","11.000000","31116300.000000",NA,NA,"2007","10","sociedades"
"61732954.000000","SCHAHIN CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.","Sociedades Corretoras de TVM","RUA VERGUEIRO, 2009","1O ANDAR","VILA MARIANA","4101905.000000","SAO PAULO","SP","11.000000","55768080.000000","SUPORTE@SCHAHINCCVM.COM.BR","WWW.SCHAHINCCVM.COM.BR","2007","10","sociedades"
"61733515.000000","ABN AMRO SECURITIES (BRASIL) CORRETORA DE VALORES MOBILIÁRIOS SA","Sociedades Corretoras de TVM","AV PAULISTA, 1374, 3 ANDAR - PARTE",NA,"BELA VISTA","1310916.000000","SAO PAULO","SP","11.000000","31742505.000000",NA,NA,"2007","10","sociedades"
"61739629.000000","SPINELLI S/A CORRETORA DE VALORES MOBILIARIOS E CAMBIO","Sociedades Corretoras de TVM","AV. BRIGADEIRO FARIA LIMA, 1355","4º ANDAR","JARDIM PAULISTANO","1452002.000000","SAO PAULO","SP","11.000000","21420500.000000","DIRETORIA@SPINELLI.COM.BR","WWW.SPINELLI.COM.BR","2007","10","sociedades"
"61747085.000000","CONVENCAO S.A. CORRETORA DE VALORES E CAMBIO","Sociedades Corretoras de TVM","RUA AMAURI, 255","8º ANDAR","CHACARA ITAIM","1448000.000000","SAO PAULO","SP","11.000000","21114800.000000","ANGELA@CONVENCAO.COM.BR","CONVENCAO.COM.BR","2007","10","sociedades"
"61757423.000000","FICSA S.A. DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS"," Sociedades Distribuidoras de TVM","RUA BOA VISTA, Nº 280 - 12º E 13º ANDAR",NA,"CENTRO","1014000.000000","SAO PAULO","SP","11.000000","33437000.000000","FICSA@FICSA.COM.BR","WWW.FICSA.COM.BR","2007","10","sociedades"
"61769790.000000","WALPIRES S/A CORRETORA DE CÂMBIO TÍTULOS E VALORES MOBILIÁRIOS","Sociedades Corretoras de TVM","PRACA PADRE MANOEL DA NOBREGA, 21","4º   5º  E  ANDARES","CENTRO","1015010.000000","SAO PAULO","SP","11.000000","68087066.000000","KIMURA@WALPIRES.COM.BR","WALPIRES@WALPIRES.COM.BR","2007","10","sociedades"
"61784278.000000","COMPANHIA DE CREDITO, FINANC E INVEST RENAULT DO BRASIL"," Sociedades de Crédito  Financiamento e Investimento","RUA PASTEUR, 463","2º ANDAR, CONJ. 203","BATEL","80250080.000000","CURITIBA","PR","41.000000","30251537.000000",NA,"WWW.SUDAMERIS.COM.BR","2007","10","sociedades"
"61787776.000000","CORRETORA SOUZA BARROS - CAMBIO E TITULOS S/A","Sociedades Corretoras de TVM","RUA LIBERO BADARO, 293 - 23 ANDAR - CONJUNTO 23-C",NA,"CENTRO","1009907.000000","SAO PAULO","SP","11.000000","32422233.000000","CORRETORA@SOUZABARROS.COM.BR","WWW.SOUZABARROS.COM.BR","2007","10","sociedades"
"61795290.000000","DIAS DE SOUZA VALORES SOCIEDADE CORRETORA LTDA","Sociedades Corretoras de TVM","RUA LIBERO BADARO   N    471","16 ANDAR","CENTRO","1009000.000000","SAO PAULO","SP","11.000000","31077506.000000","DSV@DIASDESOUZA.COM.BR","WWW.DIASDESOUZA.COM.BR","2007","10","sociedades"
"61802955.000000","NOVO NORTE CORRETORA DE CAMBIO LTDA"," Sociedades Corretoras de Câmbio","RUA LIBERO BADARO, 425 - 21.ANDAR - CONJUNTO 211",NA,"CENTRO","1009000.000000","SAO PAULO","SP","11.000000","32421462.000000","NOVONORTE@NNORTECORRETORA.COM.BR","NOVONORTE@NNORTECORRETORA.COM.BR","2007","10","sociedades"
"61809182.000000","HEDGING-GRIFFO CORRETORA DE VALORES S/A","Sociedades Corretoras de TVM","AV JUSCELINO KUBITSCHEK, 1830, TORRE IV, 7 ANDAR",NA,"ITAIM BIBI","4543900.000000","SAO PAULO","SP","11.000000","37048600.000000","GRIFFO@GRIFFO.COM.BR","WWW.GRIFFO.COM.BR","2007","10","sociedades"
"61822052.000000","SAO PAULO CORRETORA DE VALORES LTDA","Sociedades Corretoras de TVM","AV PAULISTA, 1009, 21 ANDAR, CONJS 2101 E 2103",NA,"CERQUEIRA CESAR","1311919.000000","SAO PAULO","SP","11.000000","33726755.000000","SPCV@SPCV.COM.BR","WWW.SPCV.COM.BR","2007","10","sociedades"
"61855045.000000","BRADESCO S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS","Sociedades Corretoras de TVM","AVENIDA PAULISTA, 1.450","7º ANDAR","BELA VISTA","1310917.000000","SAO PAULO","SP","11.000000","36844705.000000","4260.GUILHERME@BRADESCO.COM.BR",NA,"2007","10","sociedades"
"61870200.000000","INTRA S/A CORRETORA DE CAMBIO E VALORES","Sociedades Corretoras de TVM","AVENIDA BRIGADEIRO FARIA LIMA, 1.461","4º ANDAR - TORRE SUL","JARDIM PAULISTANO","1451904.000000","SAO PAULO","SP","11.000000","30396132.000000","CONTROLESINTERNOS@INTRA.COM.BR","WWW.INTRA.COM.BR","2007","10","sociedades"
"61973863.000000","ESCRITORIO LEROSA S/A CORRETORES DE VALORES","Sociedades Corretoras de TVM","RUA OSCAR FREIRE, 379","5 ANDAR","CERQUEIRA CESAR","1426900.000000","SAO PAULO","SP","11.000000","30658100.000000","LEROSA@LEROSA.COM.BR","WWW.LEROSA.COM.BR","2007","10","sociedades"
"62042890.000000","ZOGBI DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","CIDADE DE DEUS, PRÉDIO NOVÍSSIMO","4º ANDAR","VILA YARA","6029900.000000","OSASCO","SP","11.000000","36844705.000000","4260.GUILHERME@BRADESCO.COM.BR",NA,"2007","10","sociedades"
"62050554.000000","SAGRES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","R EUGENIO DE MEDEIROS, 242, TERREO",NA,"PINHEIROS","5425000.000000","SAO PAULO","SP","11.000000","38153900.000000","SAGRES@UOL.COM.BR","WWW.SAGRESDTVM.COM.BR","2007","10","sociedades"
"62051263.000000","ISOLDI S/A - CORRETORA DE VALORES MOBILIARIOS","Sociedades Corretoras de TVM","RUA SÃO BENTO, 365, 12.  ANDAR E 13. ANDAR",NA,"CENTRO","1011100.000000","SAO PAULO","SP","11.000000","31074021.000000","ISOLDI@ISOLDI.COM.BR","WWW.ISOLDI.COM.BR","2007","10","sociedades"
"62063177.000000","SAFRA LEASING S/A ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","AVENIDA BRASIL, 78","LOJA TERREA E SALAS 8 A 10","CENTRO","8561000.000000","POA","SP","11.000000","46345443.000000","SJTS@SAFRA.COM.BR","WWW.SAFRA.COM.BR","2007","10","sociedades"
"62084074.000000","PANAMERICANO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A."," Sociedades Distribuidoras de TVM","AV. PAULISTA, 2.240",NA,"BELA VISTA","1310300.000000","SAO PAULO","SP","11.000000","31465000.000000","JPITOL@PANAMERICANO.COM.BR","WWW.PANAMERICANO.COM.BR","2007","10","sociedades"
"62090873.000000","APORTE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","AVENIDA GETÚLIO VARGAS, 1300","SALA 1802","SAVASSI","30112021.000000","BELO HORIZONTE","MG","31.000000","32613737.000000","APORTEBHDTVM@APORTEBHDTVM.COM.BR","WWW.APORTEBHDTVM.COM.BR","2007","10","sociedades"
"62122718.000000","ATRIUM S/A DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS"," Sociedades Distribuidoras de TVM","RUA DR. RENATO PAES DE BARROS 778","9° ANDAR","ITAIM BIBI","4530001.000000","SAO PAULO","SP","11.000000","30786562.000000","ATRIUM@ATRIUM.COM.BR",NA,"2007","10","sociedades"
"62169875.000000","TITULO CORRETORA DE VALORES S/A","Sociedades Corretoras de TVM","AV.DR. CARDOSO DE MELO, 1608 - 14 ANDAR",NA,"VILA OLIMPIA","4548005.000000","SAO PAULO","SP","11.000000","38414510.000000","TITULO@TITULO.COM.BR","WWW.TITULO.COM.BR","2007","10","sociedades"
"62170824.000000","NOVAÇÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","AV. PAULISTA, 1294 - 20. ANDAR - UNIDADE 20 B",NA,"BELA VISTA","1310915.000000","SAO PAULO","SP","11.000000","32534644.000000","NOVACAO@NOVACAO.COM.BR","WWW.NOVACAO.COM.BR","2007","10","sociedades"
"62178421.000000","ALFA CORRETORA DE CAMBIO E VALORES MOBILIARIOS S.A.","Sociedades Corretoras de TVM","ALAMEDA  SANTOS, 466","6º ANDAR","CERQUEIRA CESAR","1418000.000000","SAO PAULO","SP","11.000000","31755767.000000","ALFANET@ALFA.COM.BR","WWW.ALFANET.COM.BR","2007","10","sociedades"
"62180047.000000","SAFRA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","AVENIDA PAULISTA, 2100",NA,"CERQUEIRA CESAR","1310930.000000","SAO PAULO","SP","11.000000","31757309.000000","SJTS@SAFRA.COM.BR","WWW.SAFRA.COM.BR","2007","10","sociedades"
"62187307.000000","OUROMINAS DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","RUA BOA VISTA  -  N º280   - 7º ANDAR",NA,"CENTRO","1014000.000000","SAO PAULO","SP","11.000000","32180999.000000","OURO@OUROMINAS.COM","WWW.OUROMINAS.COM","2007","10","sociedades"
"62224134.000000","ITAUBANK DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A."," Sociedades Distribuidoras de TVM","PRAÇA ALFREDO EGYDIO DE SOUZA ARANHA, 100","TORRE CONCEIÇÃO - 7º ANDAR","PARQUE JABAQUARA","4344902.000000","SAO PAULO","SP","11.000000","50198101.000000",NA,"WWW.ITAU.COM.BR","2007","10","sociedades"
"62237649.000000","CAROL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA."," Sociedades Distribuidoras de TVM","RUA PADRE ESTEVAO PERNET, N. 160","14 ANDAR CJ 1405","TATUAPE","3315000.000000","SAO PAULO","SP","11.000000","22962636.000000","CAROLDTVM@TERRA.COM.BR",NA,"2007","10","sociedades"
"62264924.000000","CP & FRIZZO - DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","RUA TRÊS DE DEZEMBRO, Nº 17","2º ANDAR","CENTRO","1014020.000000","SAO PAULO","SP","11.000000","31064767.000000","ALCIDES@CPFRIZZO.COM.BR","WWW.PECUNIA.COM.BR","2007","10","sociedades"
"62280490.000000","DIBRAN DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","AV.IPIRANGA, 318 - BL.A - 14A. - CJ.1401",NA,"CENTRO","1046010.000000","SAO PAULO","SP","11.000000","32566188.000000","DIBRAN@UOL.COM.BR","WWW.DIBRAN@UOL.COM.BR","2007","10","sociedades"
"62285390.000000","SOCOPA SOCIEDADE CORRETORA PAULISTA S/A","Sociedades Corretoras de TVM","AV.BRIGADEIRO FARIA LIMA, 1355","3 ANDAR","JARDIM PAULISTANO","1452002.000000","SAO PAULO","SP","11.000000","32992000.000000","SOCOPA@SOCOPA.COM.BR","WWW.SOCOPA.COM.BR","2007","10","sociedades"
"62287735.000000","RENASCENCA DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","ALAMEDA SANTOS, 1827","6º ANDAR - CONJUNTO 62","CERQUEIRA CESAR","1419002.000000","SAO PAULO","SP","11.000000","32623100.000000","RENASCENCA@DTVM.COM.BR","WWW.DTVM.COM.BR","2007","10","sociedades"
"62307848.000000","COMPANHIA DE ARRENDAMENTO MERCANTIL RENAULT DO BRASIL"," Sociedades de Arrendamento Mercantil ","ALAMEDA ARAGUAIA, 731 - PAV SUPERIOR, PARTE B",NA,"ALPHAVILLE","6454000.000000","BARUERI","SP","11.000000","32811742.000000",NA,"WWW.SUDAMERIS.COM.BR","2007","10","sociedades"
"62318407.000000","COMPANHIA REAL DE VALORES DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS"," Sociedades Distribuidoras de TVM","AV. PAULISTA, 1374 - 16 ANDAR",NA,"BELA VISTA","1310916.000000","SAO PAULO","SP","11.000000","21922100.000000","WWW.SOCIETARIO.BRAZIL@BR.ABNAMRO.COM",NA,"2007","10","sociedades"
"62375134.000000","BRAM - BRADESCO ASSET MANAGEMENT S.A. DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS"," Sociedades Distribuidoras de TVM","AVENIDA PAULISTA, 1.450","6 E 7 ANDARES","BELA VISTA","1310100.000000","SAO PAULO","SP","11.000000","36844705.000000","4260.GUILHERME@BRADESCO.COM.BR",NA,"2007","10","sociedades"
"62382908.000000","CRUZEIRO DO SUL S/A DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS"," Sociedades Distribuidoras de TVM","AV. PRESIDENTE WILSON, Nº 231","24º ANDAR - PARTE","CENTRO","20030021.000000","RIO DE JANEIRO","RJ","21.000000","38614100.000000","LUISFELIPPE@BCSUL.COM.BR","WWW.BCSUL.COM.BR","2007","10","sociedades"
"62418140.000000","INTRAG DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA."," Sociedades Distribuidoras de TVM","PCA ALFREDO EGYDIO DE SOUZA ARANHA, 100","TORRE ITAÚSA","PARQUE JABAQUARA","4344902.000000","SAO PAULO","SP","11.000000","50198101.000000",NA,NA,"2007","10","sociedades"
"62527346.000000","BANESTADO LEASING S/A - ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","ALAMEDA PEDRO CALIL, 43",NA,"VILA DAS ACÁCIAS","8557105.000000","POA","SP","11.000000","50198101.000000",NA,NA,"2007","10","sociedades"
"62533864.000000","ELTA S/A - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS"," Sociedades Distribuidoras de TVM","RUA DA CONCEICAO, 95, SALAS 1801/03",NA,"CENTRO","24020081.000000","NITEROI","RJ","21.000000","27177431.000000","ELTA@ELTA.COM.BR","WWW.ELTA.COM.BR","2007","10","sociedades"
"62816426.000000","SOCIETE GENERALE LEASING S.A. ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","AVENIDA PAULISTA, Nº 2300","9º ANDAR - CONJS. 91 E 93","CERQUEIRA CESAR","1310300.000000","SAO PAULO","SP","11.000000","32178000.000000",NA,NA,"2007","10","sociedades"
"63062749.000000","FATOR S/A - CORRETORA DE VALORES","Sociedades Corretoras de TVM","RUA DR. RENATO PAES DE BARROS, Nº 1017","11º E 12º ANDARES","ITAIM BIBI","4530001.000000","SAO PAULO","SP","11.000000","30499400.000000","AATHERINO@FATORCORRETORA.COM.BR","WWW.FATORCORRETORA.COM.BR","2007","10","sociedades"
"64414832.000000","FRAÇÃO DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA"," Sociedades Distribuidoras de TVM","AV. BRASIL, 1312 - SALAS 1201",NA,"FUNCIONARIOS","30140000.000000","BELO HORIZONTE","MG","31.000000","32740488.000000","FRACAO@VELOXMAIL.COM.BR",NA,"2007","10","sociedades"
"64835226.000000","VR DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","ALAMEDA RIO NEGRO, Nº 585, BLOCO B,","CONJUNTO 62 - PARTE","ALPHAVILLE","6454000.000000","BARUERI","SP","11.000000","21763000.000000",NA,NA,"2007","10","sociedades"
"65635377.000000","NGO ASSOCIADOS CORRETORA DE CÂMBIO LTDA."," Sociedades Corretoras de Câmbio","RUA SAO BENTO, 370 - 7 E 8 AND.-CJS.72 E 81",NA,"CENTRO","1010001.000000","SAO PAULO","SP","11.000000","32913266.000000","NGO@NGO.COM.BR","WWW.NGO.COM.BR","2007","10","sociedades"
"65645137.000000","DASCAM CORRETORA DE CÂMBIO LTDA."," Sociedades Corretoras de Câmbio","RUA LIBERO BADARO, 425","29º ANDAR - CONJUNTOS E-292 E E-293","CENTRO","1009000.000000","SAO PAULO","SP","11.000000","31129292.000000","DASCAM.CORRETORA@DASCAM.COM.BR","WWW.DASCAM.COM.BR","2007","10","sociedades"
"65654303.000000","DIBENS LEASING S.A. ARRENDAMENTO MERCANTIL"," Sociedades de Arrendamento Mercantil ","ALAMEDA RIO NEGRO, 433, 7º ANDAR",NA,"ALPHAVILLE","6454000.000000","BARUERI","SP","11.000000","35844042.000000","BIANCA.AZZI@UNIBANCO.COM.BR",NA,"2007","10","sociedades"
"65913436.000000","INDUSVAL S/A CORRETORA DE TITULOS E VALORES MOBILIARIOS","Sociedades Corretoras de TVM","RUA BOA VISTA, 356 - 7 ANDAR",NA,"CENTRO","1014000.000000","SAO PAULO","SP","11.000000","33156777.000000","INDUSCOR@INDUSVAL.COM.BR","HTTP://WWW.INDUSVAL.COM.BR","2007","10","sociedades"
"65982589.000000","GRACO CORRETORA DE CAMBIO S.A."," Sociedades Corretoras de Câmbio","RUA FERNANDO PINHEIRO FRANCO, 61 - SL 01",NA,"CENTRO","8550030.000000","POA","SP","11.000000","61949000.000000","LEANDRO@GRACO.COM.BR","WWW.GRACO.COM.BR","2007","10","sociedades"
"66595083.000000","AGENTE BR SOCIEDADE CORRETORA DE CÂMBIO LTDA."," Sociedades Corretoras de Câmbio","ALAMEDA SANTOS, 211 - 1 ANDAR, CJ 101/102",NA,"CERQUEIRA CESAR","1419000.000000","SAO PAULO","SP","11.000000","32848611.000000","AGENTEBR@UOL.COM.BR","WWW.AGENTECORRETORA.COM.BR","2007","10","sociedades"
"66616632.000000","TATICA S.A. - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS"," Sociedades Distribuidoras de TVM","RUA CAMPOS BICUDO 98 - 10º ANDAR",NA,"JARDIM EUROPA","4536010.000000","SAO PAULO","SP","11.000000","30665100.000000","TATICA@TATICA.COM.BR","WWW.TATICA.COM.BR","2007","10","sociedades"
"67030395.000000","PLANNER TRUSTEE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA."," Sociedades Distribuidoras de TVM","AV.BRIGADEIRO FARIA LIMA, Nº 3900","10º ANDAR - COND.EDIF.PEDRO MARIZ-B31","ITAIM BIBI","4538132.000000","SAO PAULO","SP","11.000000","21722600.000000","PLANNER1@PLANNER.COM.BR","WWW.PLANNER.COM.BR","2007","10","sociedades"
"67041053.000000","LIRA S.A. CORRETORA DE CAMBIO"," Sociedades Corretoras de Câmbio","CALCADA ANTARES, 264 - CENTRO DE APOIO 2",NA,"CENTRO","6500000.000000","SANTANA DE PARNAIBA","SP","11.000000","38192227.000000","LIRACORRETORA@LIRACORRETORA.COM.BR","WWW.LIRACORRETORA.COM.BR","2007","10","sociedades"
"67212035.000000","BANCOM SOCIEDADE CORRETORA DE CAMBIO S.A"," Sociedades Corretoras de Câmbio","R MARECHAL DEODORO, 879, SALA 204",NA,"CENTRO","9710902.000000","SAO BERNARDO DO CAMPO","SP","11.000000","31064212.000000","ADM.SP@BANCOM.COM.BR","BANCOM.COM.BR","2007","10","sociedades"
"67391821.000000","S. HAYATA CORRETORA DE CÂMBIO S.A."," Sociedades Corretoras de Câmbio","RUA BOA VISTA, 230 - 3 ANDAR, CJ. 302 E 4 ANDAR",NA,"CENTRO","1014906.000000","SAO PAULO","SP","11.000000","32414166.000000","SHC@S.HAYATA.COM.BR",NA,"2007","10","sociedades"
"67600379.000000","LLA - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","AV.BRIG.FARIA LIMA,2391","5 ANDAR","JARDIM PAULISTANO","1452000.000000","SAO PAULO","SP","11.000000","30957070.000000","ADRIANO@LLA.COM.BR","WWW.LLA.COM.BR","2007","10","sociedades"
"68726611.000000","QUANTIA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA"," Sociedades Distribuidoras de TVM","RUA FREI CANECA, 1380 - P 1",NA,"CERQUEIRA CESAR","1307002.000000","SAO PAULO","SP","11.000000","31412911.000000","QUANTIA@QUANTIA.COM.BR",NA,"2007","10","sociedades"
